7.78	27.8046	27.803	27.8007
7.79	27.8224	27.8208	27.8184
7.8	27.8401	27.8385	27.8361
7.81	27.8579	27.8562	27.8539
7.82	27.8756	27.8739	27.8716
7.83	27.8933	27.8916	27.8893
7.84	27.9111	27.9093	27.907
7.85	27.9288	27.927	27.9247
7.86	27.9465	27.9447	27.9424
7.87	27.9643	27.9624	27.9601
7.88	27.982	27.9801	27.9778
7.89	27.9997	27.9978	27.9956
7.9	28.0174	28.0155	28.0133
7.91	28.0352	28.0332	28.031
7.92	28.0529	28.0509	28.0487
7.93	28.0706	28.0685	28.0663
7.94	28.0883	28.0862	28.084
7.95	28.106	28.1039	28.1017
7.96	28.1237	28.1216	28.1194
7.97	28.1414	28.1393	28.1371
7.98	28.1591	28.1569	28.1548
7.99	28.1768	28.1746	28.1725
8	28.1945	28.1923	28.1901
8.01	28.2122	28.2099	28.2078
8.02	28.2299	28.2276	28.2255
8.03	28.2476	28.2453	28.2432
8.04	28.2653	28.2629	28.2608
8.05	28.283	28.2806	28.2785
8.06	28.3007	28.2982	28.2962
8.07	28.3184	28.3159	28.3138
8.08	28.336	28.3335	28.3315
8.09	28.3537	28.3512	28.3491
8.1	28.3714	28.3688	28.3668
8.11	28.3891	28.3864	28.3844
8.12	28.4067	28.4041	28.4021
8.13	28.4244	28.4217	28.4197
8.14	28.442	28.4393	28.4374
8.15	28.4597	28.457	28.455
8.16	28.4773	28.4746	28.4726
8.17	28.495	28.4922	28.4903
8.18	28.5126	28.5098	28.5079
8.19	28.5303	28.5274	28.5255
8.2	28.5479	28.545	28.5431
8.21	28.5656	28.5627	28.5607
8.22	28.5832	28.5803	28.5784
8.23	28.6008	28.5979	28.596
8.24	28.6184	28.6155	28.6136
8.25	28.6361	28.6331	28.6312
8.26	28.6537	28.6506	28.6488
8.27	28.6713	28.6682	28.6664
8.28	28.6889	28.6858	28.684
8.29	28.7065	28.7034	28.7016
8.3	28.7241	28.721	28.7191
8.31	28.7417	28.7385	28.7367
8.32	28.7593	28.7561	28.7543
8.33	28.7769	28.7737	28.7719
8.34	28.7945	28.7912	28.7895
8.35	28.8121	28.8088	28.807
8.36	28.8297	28.8264	28.8246
8.37	28.8473	28.8439	28.8421
8.38	28.8648	28.8615	28.8597
8.39	28.8824	28.879	28.8773
8.4	28.9	28.8965	28.8948
8.41	28.9175	28.9141	28.9123
8.42	28.9351	28.9316	28.9299
8.43	28.9527	28.9491	28.9474
8.44	28.9702	28.9667	28.965
8.45	28.9878	28.9842	28.9825
8.46	29.0053	29.0017	29
8.47	29.0228	29.0192	29.0175
8.48	29.0404	29.0367	29.0351
8.49	29.0579	29.0542	29.0526
8.5	29.0754	29.0717	29.0701
8.51	29.093	29.0892	29.0876
8.52	29.1105	29.1067	29.1051
8.53	29.128	29.1242	29.1226
8.54	29.1455	29.1417	29.1401
8.55	29.163	29.1592	29.1576
8.56	29.1805	29.1767	29.1751
8.57	29.198	29.1941	29.1925
8.58	29.2155	29.2116	29.21
8.59	29.233	29.2291	29.2275
8.6	29.2505	29.2465	29.2449
8.61	29.268	29.264	29.2624
8.62	29.2854	29.2814	29.2799
8.63	29.3029	29.2989	29.2973
8.64	29.3204	29.3163	29.3148
8.65	29.3379	29.3338	29.3322
8.66	29.3553	29.3512	29.3497
8.67	29.3728	29.3686	29.3671
8.68	29.3902	29.386	29.3845
8.69	29.4077	29.4035	29.402
8.7	29.4251	29.4209	29.4194
8.71	29.4425	29.4383	29.4368
8.72	29.46	29.4557	29.4542
8.73	29.4774	29.4731	29.4716
8.74	29.4948	29.4905	29.489
8.75	29.5122	29.5079	29.5064
8.76	29.5296	29.5253	29.5238
8.77	29.547	29.5427	29.5412
8.78	29.5644	29.56	29.5586
8.79	29.5818	29.5774	29.576
8.8	29.5992	29.5948	29.5933
8.81	29.6166	29.6121	29.6107
8.82	29.634	29.6295	29.6281
8.83	29.6514	29.6469	29.6454
8.84	29.6688	29.6642	29.6628
8.85	29.6861	29.6815	29.6801
8.86	29.7035	29.6989	29.6975
8.87	29.7209	29.7162	29.7148
8.88	29.7382	29.7336	29.7322
8.89	29.7556	29.7509	29.7495
8.9	29.7729	29.7682	29.7668
8.91	29.7902	29.7855	29.7842
8.92	29.8076	29.8028	29.8015
8.93	29.8249	29.8201	29.8188
8.94	29.8422	29.8374	29.8361
8.95	29.8595	29.8547	29.8534
8.96	29.8769	29.872	29.8707
8.97	29.8942	29.8893	29.888
8.98	29.9115	29.9066	29.9053
8.99	29.9288	29.9238	29.9225
9	29.946	29.9411	29.9398
